BATCH ID,NAME VEND,INVOICE ID,Line,AMT LINE , DESCRIPTION, ISSUED DATE,AMT TOTAL,Department,PRO CLASS 1
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,108,46.54,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,109,110,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,110,133.27,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,111,22.66,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,112,64.8,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,113,16.53,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,114,150.45,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,115,52.4,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,116,59.94,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,117,52.52,REACTIVE BUILDING FABRIC                ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,118,49.85,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,119,110,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,120,128.3,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,121,16.2,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,122,156.11,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,123,46.15,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,124,64.8,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187640,KIER BUILDING SERV ENGINEERS  ,10303278,125,119.06,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187636,KIER BUILDING SERV ENGINEERS  ,10303300,1,"2,277.31",REACTIVE MEP                            ,19/01/2023,"5,863.33",Property Department,Works - Construction
800187636,KIER BUILDING SERV ENGINEERS  ,10303300,2,656.49,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187636,KIER BUILDING SERV ENGINEERS  ,10303300,3,"1,750.86",REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187636,KIER BUILDING SERV ENGINEERS  ,10303300,4,"1,178.67",REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187639,KIER BUILDING SERV ENGINEERS  ,10303301,1,"4,061.45",REACTIVE MEP                            ,19/01/2023,"13,457.24",Property Department,Works - Construction
800187639,KIER BUILDING SERV ENGINEERS  ,10303301,2,726.9,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187639,KIER BUILDING SERV ENGINEERS  ,10303301,3,563.73,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187639,KIER BUILDING SERV ENGINEERS  ,10303301,4,723,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187639,KIER BUILDING SERV ENGINEERS  ,10303301,5,"2,572.80",REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187639,KIER BUILDING SERV ENGINEERS  ,10303301,6,723,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187639,KIER BUILDING SERV ENGINEERS  ,10303301,7,755.92,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187639,KIER BUILDING SERV ENGINEERS  ,10303301,8,757.64,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187639,KIER BUILDING SERV ENGINEERS  ,10303301,9,"2,572.80",REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,1,114.23,REACTIVE MEP                            ,19/01/2023,"3,788.77",Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,2,171.34,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,3,343.9,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,4,10.47,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,5,336.02,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,6,164.89,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,7,305.98,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,8,120.8,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,9,88.53,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,10,109.47,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,11,114.23,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,12,276.89,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,13,41.88,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,14,194,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,15,249.2,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,16,61.36,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,17,229.41,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,18,28.56,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,19,63.78,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,20,68.52,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,21,114.23,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,22,191.33,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,23,332.64,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187637,KIER BUILDING SERV ENGINEERS  ,10303402,24,57.11,REACTIVE MEP                            ,19/01/2023,,Property Department,Works - Construction
800187837,KIER BUILDING SERV ENGINEERS  ,10303453,1,"1,449.70",REACTIVE MEP                            ,26/01/2023,"3,172.16",Property Department,Works - Construction
800187837,KIER BUILDING SERV ENGINEERS  ,10303453,2,703.6,REACTIVE MEP                            ,26/01/2023,,Property Department,Works - Construction
800187837,KIER BUILDING SERV ENGINEERS  ,10303453,3,"1,018.86",REACTIVE MEP                            ,26/01/2023,,Property Department,Works - Construction
050123P     ,Parris Bell                   ,104,1,700,CONSULTANTS                             ,12/01/2023,700,People Services,Consultancy
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,1,173.57,WATER & SEWERAGE RATES                  ,23/01/2023,"34,495.52",Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,3,248.88,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,4,"4,369.18",WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,5,185.03,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,6,130,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,7,"1,948.66",WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,8,224.34,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,10,46.29,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,11,358,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,12,140.49,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,13,198.14,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,14,182.41,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,15,158.83,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,16,119.52,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,17,51.37,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,18,373.73,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,19,218.47,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,20,90.69,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,21,182.94,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,22,153.58,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,24,275.3,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,25,419.93,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,26,289.87,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,27,161.45,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,28,82.81,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,29,26.33,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,30,264.82,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,31,19.92,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,32,337.16,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,33,68.22,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
144231,ANGLIAN WATER BUS NATIONAL    ,1045947,34,90.73,WATER & SEWERAGE RATES                  ,23/01/2023,,Property Department,Utilities
